tmdb_id,imdb_id,titre,titre_original,langue_originale,date_sortie,synopsis,tagline,duree,budget,revenue,popularite,note_tmdb,nb_votes_tmdb,statut,homepage,poster,backdrop,genres,pays,langues,production
97035,tt0096337,Une histoire de vent,Une histoire de vent,fr,1989-03-19,"","",80,0,0,0.815,6.514,35,Released,"",/7239j9sBDsKF35gaUZURkFeXjVd.jpg,/sVnCg03eTCQIN2aSblm8oinbakG.jpg,Documentaire,"DE, FR, NL, GB","fr, zh, en","Air France, Capi Films, Channel Four Films, La Sept Cinéma, Nederlandse Omroepstichting (NOS), NDR, Stichting Nederlands, Studio Documentaire de Chine, TF1 Films Production, WDR"
859,tt0094947,Les Liaisons dangereuses,Dangerous Liaisons,en,1988-12-21,"Deux aristocrates brillants et spirituels, la marquise de Merteuil et le séduisant Vicomte de Valmont, signent un pacte d'inviolable amitié à la fin de leur liaison. C'est au nom de celui-ci que la marquise demande à Valmont de séduire la candide Cécile de Volanges qui doit prochainement épouser son ex-favori, M. de Bastide. Mais Valmont a entrepris de séduire la vertueuse Mme de Tourvel.","Luxure, séduction, vengeance, une intrigue cruelle et rafinée",119,14000000,34670720,4.7335,7.206,1305,Released,"",/t8DdLi4Q1JqnCg11hX1eEmQkRRU.jpg,/xH9mjObdAatWoHpT912DDK8hEYG.jpg,"Drame, Romance",US,en,"Lorimar Film Entertainment, NFH Films, Warner Bros. Pictures"
9493,tt0096320,Jumeaux,Twins,en,1988-12-09,"En 1953, une expérience est tentée pour donner naissance à deux êtres exceptionnels, composés des gènes de six hommes sélectionnés pour leurs multiples qualités physiques et intellectuelles. Mary Ann Benedict, la jeune mère porteuse donne naissance à Julius et Vincent, deux jumeaux très différents l'un de l'autre. Les enfants sont enlevés à leur mère et séparés. Julius Benedict vit sur une île située entre Bora-Bora et l’Australie depuis sa naissance. Il n’a jamais vu la civilisation. Quand il apprend qu’il est le fruit d’une expérience génétique et qu’il a un frère jumeaux, Vincent qui vit aux États-Unis, il décide de tout faire pour le retrouver. Mais Vincent n’a pas eu la vie tranquille de Julius. Il vivote de petites arnaques en petites arnaques. Leur rencontre va tout bouleverser…",Seule leur mère peut les différencier.,104,15000000,216614388,12.6693,6.056,2612,Released,"",/yWpVfHBlPkXgcWIyqco041A4WyC.jpg,/sAtK99PjOX1IzDUV24N2nab803R.jpg,Comédie,US,en,Universal Pictures
11480,tt0098220,Romuald et Juliette,Romuald et Juliette,fr,1989-03-22,"Romuald, jeune et sémillant PDG des usines Blanlait, a toute confiance en son directeur, Paulin, en sa secrétaire, Nicole, et en sa femme, Françoise. Seule Juliette, une charmante Antillaise qui fait le ménage dans les bureaux de la société, la nuit, pour nourrir ses cinq enfants, tous nés de pères différents, connaît les complots fomentés contre le candide Romuald. Paulin et Françoise sont amants, Nicole trahit allègrement son patron, et un sabotage contre les cuves de Blanlait envoie nombre de consommateurs à l'hôpital. Recherché par la COB, Romuald trouve asile chez Juliette, qui lui ouvre les yeux sur ses proches et sur le bonheur de vivre...","",108,0,0,1.5111,6.7,73,Released,"",/z61Zl05vxfx0Hv3tfzkn3YnMGxC.jpg,/tZINo8RkwoeKPBIkGmV8bn4fgv3.jpg,Comédie,FR,fr,"Eniloc Films, Sofinergie Films, FR3 Cinéma"
51178,tt0081363,Une blonde émoustillante,Postřižiny,cs,1981-02-06,"Une évocation des souvenirs d'enfance de Bohumil Hrabal dans sa ville provinciale de Nymburk, dominée par la brasserie locale.","",98,0,0,1.6692,7.048,52,Released,"",/14o8XsvTKSj64qelRHrqA5UrOfF.jpg,/itUVvN7k9Jbsj2Tz3mYSP2NjbU6.jpg,Comédie,XC,"cs, de",Filmové studio Barrandov
1632,tt0095647,Mississippi Burning,Mississippi Burning,en,1988-12-08,"Alors qu'ils roulent sur une autoroute déserte, 3 activistes des Droits Civiques aperçoivent, dans leur rétroviseurs, des phares qui se rapprochent dangereusement. À cet instant, ils ignorent encore qu'ils disparaîtront à tout jamais dans la nuit. Ces meurtres marquent le début de l'une des enquêtes les plus explosives de l'histoire, menée par deux agents du FBI qui vont devoir faire face à une explosion de violence raciale…",1964. Quand l'Amérique était en guerre contre elle-même.,127,15000000,34604000,6.6415,7.675,2020,Released,"",/RBsp4xVqAre5VpuF6tbWv8Duve.jpg,/sYpNbnOlIKW5nlrPDFOGpnCUlz9.jpg,"Drame, Crime, Mystère, Thriller",US,en,"Orion Pictures, Frederick Zollo Productions"
10396,tt0096244,Tequila Sunrise,Tequila Sunrise,en,1988-12-02,"Dale McKussic veut tirer un trait sur son passé de dealer. Son meilleur ami, le policier Nick Frescia souhaite sincèrement que Dale se range, mais ses supérieurs exercent sur lui de fortes pressions pour qu’il le coince. Le duo de choc est confronté aux charmes de la superbe Jo Ann Vallerani dont ils tombent tous les deux amoureux. Les embrouilles ne font que commencer…",Un cocktail explosif.,115,23000000,105900000,5.1864,6.069,604,Released,"",/2TJb3TnOPANPxXaVg6nW5zctzBU.jpg,/A58HGJ5aXf9dKIXmeSv41NSCDPN.jpg,"Thriller, Crime, Romance",US,"en, es","Cinema City Films, The Mount Company, Warner Bros. Pictures"
10585,tt0094862,Jeu d'enfant,Child's Play,en,1988-11-09,"Pour ses six ans, Andy Barclay est comblé, sa mère lui fait cadeau d'une poupee parlante, joufflue à souhait nommée Chucky. Andy est fou de sa poupée et lui seul connait son secret. Chucky sait faire bien des choses, elle est même capable de tuer...",À ne pas mettre entre toutes les mains !,87,9000000,44196684,14.2814,6.766,3468,Released,"",/fOuPJ5J1Xl7CdzRSvlLKn7SYlb5.jpg,/edghRD7vw1XgWEpMLpGt1VSGB5w.jpg,Horreur,US,en,"United Artists, David Kirschner Productions"
54990,tt0095513,La Légende du saint buveur,La leggenda del santo bevitore,it,1988-09-02,"Un vieux monsieur élégant et mystérieux choisit parmi plusieurs clochards qui peuplent les quais de la Seine Andreas Kartak, ancien mineur de Silésie, ayant fait de la prison pour meurtre. Il remet à son protégé un prêt de 200 francs qu'Andreas doit rapporter le dimanche matin après la messe, à l’église Sainte-Marie des Batignolles où se trouve la statue de sainte Thérèse de Lisieux. Ce prêt inespéré va précipiter la vie d'Andreas qui va rencontrer une série de personnages clés, personnages qui le détermineront à rapporter le billet à la sainte.","",128,0,0,1.9695,6.602,89,Released,"",/bjAh3twWB7Kl1RH2xkTNXAZcgMl.jpg,/cMDGYZVrx7CPvFmkkMFIPBLAM49.jpg,Drame,"FR, IT","en, fr, it","Cecchi Gori Group Tiger Cinematografica, Aura Film, RAI"
31052,tt0094606,Voyageur malgré lui,The Accidental Tourist,en,1988-12-23,"Après la mort de son fils, Macon Leary, un écrivain de voyage, semble être en train de dormir dans la vie. La femme de Macon semble avoir des problèmes aussi, et pense que ce serait mieux si les deux se séparaient. Après la rupture, Macon rencontre une étrange femme extravertie, qui semble le ramener sur terre. Après avoir commencé une relation avec la femme sortante, la femme de Macon semble penser que leur mariage vaut encore la peine d'être essayé. Macon est alors forcé de prendre de nombreuses décisions","Jamais il n'aurait imaginé changer sa façon de vivre, de penser, de travailler.",121,0,32632093,2.1394,6.264,265,Released,"",/gQLYzi2riomqZWi7ZEXDedfXSrF.jpg,/ucEgYBXB1N7iP7Zx8YEHXFVwOnd.jpg,"Comédie, Drame, Romance",US,en,Warner Bros. Pictures
8337,tt0096256,Invasion Los Angeles,They Live,en,1988-11-04,"John Nada parcourt les routes à la recherche d'un travail comme ouvrier sur les chantiers. Embauché à Los Angeles, il fait la connaissance de Frank Armitage qui lui propose de venir loger dans son bidonville. John va y découvrir une paire de lunettes hors du commun : elles permettent de voir le monde tel qu'il est réellement…","Ils vivent, nous dormons.",93,4000000,13000000,9.6465,7.307,3621,Released,"",/v5ug8ye2Al4m1CL8ndAnSck81TF.jpg,/bwyLycDaQdS3rS4crpbYssYLJRy.jpg,"Science-Fiction, Action, Thriller",US,en,"Alive Films, Larry Franco Productions"
438342,tt0097192,Les Deux Fragonard,Les Deux Fragonard,fr,1989-04-19,"Le célèbre peintre Jean-Honoré Fragonard tombe amoureux de son modèle, Marianne, également convoitée par un anatomiste.","",112,0,0,0.9976,4.75,4,Released,"",/5YSumdNe7o0bt1xrQQSqhEb9TGF.jpg,"",Drame,FR,fr,""
65708,tt0097002,Le Café des Jules,Le Café des Jules,fr,1989-04-29,"Entre le foot et le tiercé, les habitués d'un bistrot passent le temps en chahutant un jeune homme puis en violant la jeune femme qui s'interpose pour le défendre.","",65,0,0,1.2063,7.143,7,Released,"",/3VgyNczwS5OZd4bCsrsB29Cl29Y.jpg,/8qhRieyzCwUAJyX5wDPfIocuaBE.jpg,"Comédie, Drame",FR,fr,"Diagonale, La Sept Cinéma"
164020,tt0097376,Force majeure,Force majeure,fr,1989-04-04,"Philippe, Daniel et Hans se rencontrent au cours d'un voyage en Asie et passent quelques semaines ensemble. Au moment de leur départ, Philippe et Daniel laissent à Hans qui reste encore quelques temps leur part de haschisch. Dix-huit mois plus tard, Malcolm Forrest, avocat d'Amnesty International, retrouve la trace de Philippe, étudiant à Paris et de Daniel, chômeur et père de famille dans la banlieue lilloise. Hans a été arrêté le lendemain de leur départ pour trafic de drogue et a été condamné à la peine de mort. Il reste cinq jours avant l'exécution.",Ils ont 5 jours pour devenir des héros,86,0,0,1.3504,6.2,44,Released,"",/3ZtWAO07BL1H6AKbWKiiB38dQAx.jpg,/ukCvaYn35RCuJpXR42HVeYbx2dp.jpg,Drame,FR,fr,"C.A.P.A.C., Fildebroc"
120133,tt0097986,L'Enfant de la Lune,El niño de la luna,es,1989-05-05,Les aventures d'un enfant qui fuit une organisation secrète et dont l'unique obsession est d'arriver en Afrique pour l'accomplissement d'une ancienne prophétie. La lune et deux femmes vont l'aider à réaliser son destin.,"",120,0,0,1.2393,5.395,19,Released,"",/zOjSbm7quS4twcq7wmY1mgI75xL.jpg,/4hHCrtEEW3grFUHjbyfcnlxOojI.jpg,"Fantastique, Drame, Science-Fiction",ES,es,Ganesh Producciones Cinematográficas
40820,tt0095927,Le Mot de la fin,Punchline,en,1988-10-07,"Lilah Krytsick est une mère et femme au foyer qui elle croit toujours pourrait être un comédien stand-up. Steven Gold est un stand-up expérimenté qui semble sur le point de succès. Quand les deux se rencontrent, ils forment une amitié improbable, et Steven essaie d'aider l'Lilah non essayé de développer son acte de scène. Malgré les objections de sa famille et des débuts très bancal, Lilah améliore, et bientôt elle se retrouve en concurrence avec Steven pour un spot télévisé très convoité.","",128,15000000,21032267,2.4857,5.553,159,Released,"",/vdeU1OLuLFqnQkJeBlM2ZMDRYYC.jpg,/sjeuEHadWkWu7Yyvxhnpdey65fh.jpg,"Comédie, Drame",US,en,Columbia Pictures
12714,tt0096094,La Vie en Plus,She's Having a Baby,en,1988-02-05,"Jake et Christy sont de jeunes mariés mais ne s'avèrent pas réellement prèts à affronter les réalités du mariage et à ce qui s'en suit, c'est à dire : un bébé.","",106,20000000,16000000,2.5155,5.9,232,Released,"",/psJxYNnU0aKVINJazGlXBvL783u.jpg,/fgbtHz2boMda31gqzVfHaaixa9N.jpg,"Comédie, Drame, Romance",US,en,"Paramount Pictures, Hughes Entertainment"
48524,tt0098520,Trop belle pour toi,Trop belle pour toi,fr,1989-10-21,"Bernard Barthélémy, patron d'un garage BMW, est marié à une femme très belle, Florence. Il tombe pourtant amoureux d'une femme au physique très ordinaire, Colette, qui travaille chez lui en tant que secrétaire intérimaire. Cette relation va bouleverser sa vie, sur fond de musique de Schubert.","",91,0,0,1.3721,6.322,121,Released,"",/ymp9OnOYywCbxzCVmbLh3KTRBgP.jpg,/c7xxv25wD4ZNHRfytkgdK0i4Sds.jpg,"Drame, Romance, Comédie",FR,fr,"Ciné Valse, DD Productions, Orly Films, Societé d'Exploitation et de Distribution de Films (SEDIF), TF1 Films Production"
389891,tt0097177,Il decimo clandestino,Il decimo clandestino,it,1989-03-25,"","",86,0,0,0.7855,6.333,3,Released,"",/j3Z2XHpCZGw5S9zCZa5Qk7srgf6.jpg,/oi2bsmCKF3uKF9UuSd6ZRxBq5hc.jpg,"Drame, Téléfilm",IT,it,"Reteitalia, Video 80"
24163,tt0096461,As Tears Go By,旺角卡門,cn,1988-06-09,"Petit gangster de Hong-Kong, Wah se partage entre son boulot habituel, le recouvrement de dettes, et la nécessité de protéger son acolyte, Fly, à la conduite problématique : celui-ci ne cesse d’emprunter de l’argent qu’il ne peut jamais rembourser. Mais cette vie, déjà̀ passablement déréglée, est bouleversée quand Wah doit héberger sa jolie cousine, Ngor, qui vit loin de la ville, sur l’île de Lantau. Wah entame alors un épuisant va-et-vient entre son amour naissant pour Ngor, mirage d’une vie paisible, et sa fidélité́ à son «frère» de gang, Fly, tabassé à répétition par les hommes de main d’un autre gangster, Tony. Wah devra choisir sa destinée.","",102,0,0,3.6486,7,390,Released,"",/t3D16MQCE4xmfdTHiWWE6Ej8iHd.jpg,/tEqeyPPBJfyDJl0lO08YiqefYqd.jpg,"Drame, Crime, Romance",HK,cn,In-Gear Film Production Co. Ltd.
9686,tt0097965,Histoires extraordinaires,New York Stories,en,1989-03-10,"3 sketchs qui ont pour cadre la ville de New York : Apprentissages (Life Lessons) de Martin Scorsese : Tandis qu'il se sépare de sa compagne et assistante, un peintre prépare une exposition. / La Vie sans Zoe (Life Without Zoe) de Francis Ford Coppola : Une fillette de 12 ans, qui vit dans un palace, découvre une boucle d'oreille offerte par une princesse à son père. / Le Complot d'Oedipe (Oedipus Wrecks) de Woody Allen : Lors d'un spectacle de magie, la mère envahissante de Sheldon disparaît. Mais son visage continue d'apparaître dans le ciel de New York.",Une ville. Trois histoires.,124,15000000,10763469,3.0993,6.223,421,Released,"",/mViGEH5dfsAnUgJmce1RJkFycAi.jpg,/41EKMZkoZY2GSGwGLVsZIRVFViM.jpg,"Comédie, Drame, Romance",US,en,"Touchstone Pictures, Jack Rollins & Charles H. Joffe Productions"
73931,tt0098197,L'Ami retrouvé,Reunion,en,1989-05-17,"Henry Strauss, avocat d'affaires new-yorkais, se rend à Stuttgart, ville qu'il a quittée en 1932 à l'age de seize ans. Il s'appelait alors Hans Strauss, il était juif. Son meilleur ami, Konrad, était le fils d'un grand aristocrate. La venue au pouvoir d'Hitler devait les séparer. Après cinquante ans d'exil, Henry cherche a savoir ce qu'est devenu son ami.","",110,0,0,1.3747,6.688,24,Released,"",/2glgmjI7xd7Qg23RnfUO5U1KFWM.jpg,/5vG9eE5Kol1XutCxmaA1Vh61RVk.jpg,"Drame, Histoire","FR, DE, GB","en, de","Castle Hill Productions, France 3 Cinéma, NEF Diffusion, Les Films Ariane"
103761,tt0098454,Ten Little Indians,Ten Little Indians,en,1989-09-27,"","",100,0,0,1.2343,4.865,52,Released,"",/nkh9NY3PMYqpCVQqo9yJFe8u0eq.jpg,/x4Nb1ZAEAPs13wTYxl6vVNIJLvT.jpg,"Crime, Thriller, Mystère",GB,en,"Breton Film Productions, The Cannon Group"
38695,tt0097904,Monsieur Hire,Monsieur Hire,fr,1989-05-24,"M. Hire vit depuis des années dans le même appartement, ni pauvre ni riche. Il attend. Alice, qui loge dans un studio juste en face, se rend brusquement compte qu'il l'observe depuis des mois. Il sait tout d'elle et en tombe amoureux, alors qu'Alice est éprise d'Émile et prête à tout pour le protéger.","",80,0,0,1.4247,7.237,186,Released,"",/5wezMu0b1w2QYHOIN8zMZ0dadKF.jpg,/sitF7vQxxm3bBsB59WX0DiqOFod.jpg,"Crime, Drame",FR,fr,"Cinéa, Hachette Première, FR3 Films Production, Sofinergie 1, Sofimage, Sofica Créations, CNC"
29169,tt0092865,Un delitto poco comune,Un delitto poco comune,it,1988-03-11,"Robert Dominici est un pianiste de renom, beau garçon, qui est soudain frappé par une maladie très rare qui le fait vieillir à une rapidité surprenante. Pour cette raison, il devient un meurtrier féroce et irrationnel et sa transformation subite en vieil homme complique beaucoup l'enquête de l'inspecteur Datti.","",92,0,0,1.2315,5.6,37,Released,"",/gUDibVDXbPZ4GVG2ZOC7N5TeQQW.jpg,/1eddqJqBUUxG93oRGtZbIrqL5x8.jpg,"Horreur, Thriller",IT,it,"DMV Distribuzione, Globe Films, Tandem Cinematografica, Reteitalia"
267100,tt0095842,Peaux de vaches,Peaux de vaches,fr,1989-05-31,"Ivres, les frères Roland et Gérard Malard mettent le feu à la ferme du second, provoquant la mort d'un vagabond. Dix ans plus tard, Roland revient chez Gérard, bouleversant sa nouvelle vie...","",87,0,0,0.9315,6.375,16,Released,"",/vQ7sqr5JX5NsQh7PSqLlWa2pXUG.jpg,/7bFNtXHeXVOD0zhxDcc82Nrpqqc.jpg,Drame,FR,fr,"La Traverse, Cercle Bleu, La Sept Cinéma"
570205,tt0096253,Thank You Satan,Thank You Satan,fr,1989-05-31,Une jeune fille de 14 ans fait un pacte avec le diable afin que ses parents ne divorcent pas et que la famille ne perde pas son appartement.,"",87,0,0,0.6621,9,1,Released,"",/ib2q0Ig7wZhk9nVhq2t1T22lvJ7.jpg,"","","",fr,""
119336,tt0096885,Wild Search,伴我闖天涯,cn,1989-06-03,"Des policiers tentent d'arrêter des dealers en pleine négociation. Mais l'opération dérape : tous les trafiquants sont tués, à l'exception de la fille de l'un deux. La police et les trafiquants vont alors se livrer à une terrible lutte pour trouver ce précieux témoin.","",98,0,2040252,1.4657,6.8,39,Released,"",/jmy1c5n6vpRSnfUbOiCG6u78cOO.jpg,/ZYsmJRMYlw372AKxhvLVlIy4xa.jpg,"Action, Crime, Drame",HK,"cn, ja, zh","Born Top Producers, Golden Princess Film Productions"
10134,tt0097138,Cyborg,Cyborg,en,1989-04-07,"Dévastée par l'anarchie sociale et la peste, l'Amérique du 21e siècle est plongée dans un cauchemar barbare. Seul Pearl Prophet, une magnifique femme mi-humaine / mi-robot, a les connaissances nécessaires pour développer un vaccin. Mais au cours de sa quête désespérée pour sauver le monde, Pearl est capturée par des pirates cannibales qui veulent garder l'antidote pour eux… et dominer la Terre ! À présent, seuls les incroyables talents de combattant de Gibson Rickenbaker peuvent la sauver, et avec elle le reste de la civilisation…",Il est le premier héros du 21ème siècle... Et il est notre seul espoir !,86,500000,10166459,6.0342,5.667,857,Released,"",/gHR62vTNaK7ln71D75ZzwzRcrEk.jpg,/lUHhwf9VRcdnP5gQjnqa337L33M.jpg,"Science-Fiction, Action, Thriller, Aventure",US,en,"The Cannon Group, Golan-Globus Productions"
925,tt0097216,Do the Right Thing,Do the Right Thing,en,1989-06-14,"À Brooklyn, c'est littéralement le jour le plus chaud de l'année. Mookie, un jeune afro-américain, est livreur à la pizzeria du quartier, tenue par Sal et ses deux fils, d'origine italienne. Chacun vaque à ses occupations, mais la chaleur estivale va bientôt cristalliser les tensions raciales.","C'est la journée la plus chaude de l'été. Vous ne pouvez rien faire, vous pouvez faire quelque chose, ou vous pouvez…",120,6500000,37300000,6.1669,7.772,2076,Released,"",/tlu7AwizbRv62kwIfe4E6oi7Z1T.jpg,/xnLh9CNRxkpkSNikVhi5qLwcfUG.jpg,Drame,US,"it, en, es, ko","Universal Pictures, 40 Acres and a Mule Filmworks"
172943,tt0095584,"Manika, une vie plus tard","Manika, une vie plus tard",fr,1989-05-26,"Dans un petit village de pêcheurs sur les bords de l'Océan indien, à la grande frayeur de ses parents, Manika, dix ans, fait d'étranges rêves à propos d'un pays, d'une ville, d'une famille, d'une maison qu'elle ne devrait pas connaître. On l'accuse de mensonge et de fabulation, mais Manika est convaincue qu'il s'agit d'une vie antérieure: épouse d'un riche Brahmane, elle serait morte en couches. Un professeur va l'aider à découvrir la vérité...","",100,0,0,0.8297,7.75,2,Released,"",/jBm4uy1ZHOZIaAVXu8m1VClEIgW.jpg,/yrHScVkcM8OrvItzwbPrXCcmCrM.jpg,Drame,"FR, CH",fr,"Labrador Films, Almira Films"
196904,tt0098088,Le Peuple singe,Le Peuple singe,fr,1989-05-26,"Cinq années d'efforts et de tournage ont été nécessaires pour approcher les principales espèces de singe, du macaque japonais au plus farouche d'entre tous : le ouakari chauve de la jungle amazonienne. Gérard Vienne les a filmés dans les étapes essentielles de leur vie : l'enfance, les jeux, la vie sociale, la nourriture, l'outil. Il conclut en nous faisant part de l'inquiétude des singes devant la destruction de leur habitat par les Hommes.","",87,0,0,0.684,7.75,2,Released,"",/aQIclRaSFdMWQCe48Z4q8ybqGBY.jpg,/ftDeBNq432jfIMkgUB3TbTyirfS.jpg,Documentaire,FR,fr,""
2978,tt0097428,S.O.S. Fantômes II,Ghostbusters II,en,1989-06-16,"Cinq ans après avoir exterminé les fantômes de New York, les Ghostbusters vont avoir l'occasion de reprendre du service quand leur amie Dana découvre que son bébé est investi par une force extra-normale…",Ils reviennent pour sauver le monde,104,37000000,215394738,15.3688,6.604,4988,Released,"",/qnOyigDE9FoZpIRLbBEpRUHarv6.jpg,/tgHO1DdnaS0xHcRxBHxE4kOQeIm.jpg,"Comédie, Fantastique",US,en,Columbia Pictures
12144,tt0095489,Le Petit dinosaure et la vallée des merveilles,The Land Before Time,en,1988-11-18,"La sècheresse pousse les derniers dinosaures à s'exiler. En route vers la fertile vallée des Merveilles, Petit-Pied, un jeune brontosaure de la famille herbivore des Longs Cous, est séparé de sa famille par l'attaque d'un dinosaure carnivore, un Dent Tranchante, qui tue sa mère. Un violent séisme finit d'isoler Petit-Pied, qui chemine désormais seul. Mais il rencontre bientôt trois dinosaures de son âge, Cera, Petrie et Becky, qui vont l'accompagner dans son périple. Mais pour les quatre jeunes aventuriers, la route est longue et les dangers sont multiples.",Une nouvelle aventure est née.,69,12500000,84704291,9.0824,7.164,2828,Released,"",/2P2ZLX7wNmofxHQTzOF2NvCmSan.jpg,/sXfQGa7juaTpZ5IF17Xa6hI53nx.jpg,"Familial, Animation, Aventure, Drame","US, IE",en,"Universal Pictures, Amblin Entertainment, Don Bluth Entertainment, Don Bluth Ireland"
197562,tt0097409,Un ennemi du peuple,Ganashatru,bn,1990-01-19,"Le docteur Gupta découvre que l'eau qui alimente le temple de sa ville est contaminée. En essayant d'alerter la population, il s'attire les foudres des notables qui chercheront à le discréditer.","",99,0,0,2.0659,7.241,27,Released,"",/fb0dlSSJpdUl4TPM6yAJzqojsvJ.jpg,/tmYQUgBsHjsnLVdkel8kHKLYdOG.jpg,Drame,IN,bn,National Film Development Corporation of India
568480,tt0301219,Doux amer,Doux amer,fr,1987-10-17,"Femme mariée, Anne Lambert a un enfant avec son amant. Mais celui-ci prend peur, et refuse de reconnaître le bébé. Très investie dans sa carrière, Anne, architecte, décide d'élever seule son enfant.","",93,0,0,1.6861,9,1,Released,"",/cBANn51f0JpljYQfPrteRUtbdza.jpg,"","Comédie, Drame",FR,fr,""
11967,tt0096487,Young Guns,Young Guns,en,1988-08-12,"En 1878 au Nouveau-Mexique, le propriétaire de ranch John Tunstall engage de jeunes bandits pour travailler sur sa propriété tout en leur apprenant à lire et à se civiliser. Mais lorsque Tunstall est tué dans une embuscade, les jeunes fugitifs décident de le venger et vont être au centre de la plus grande chasse à l’homme du grand Ouest américain.",Six raisons pour lesquelles l'Ouest était si ​​sauvage.,102,13000000,44700000,9.0539,6.691,1079,Released,"",/1693VrRivfykC8oimhouWzVXYp5.jpg,/AoFo9HeJU7jiHAUNawpwhs3zQbd.jpg,"Western, Action, Aventure, Drame",US,en,Morgan Creek Entertainment
9064,tt0095294,Hellraiser 2 : Les Écorchés,Hellbound: Hellraiser II,en,1988-12-23,"Après que Kirsty a assisté aux monstrueux assassinats de son père et de sa belle-mère par les Cénobites elle est placée en centre psychiatrique, l'institut Channard. Mais apparemment son docteur, qui n'est autre que le directeur de l'institut, semble connaître le secret de la boîte. Il va alors ressusciter la belle-mère de Kirsty et tenter d'ouvrir la boîte à l'aide de Tiffany, une jeune autiste spécialisée dans la reconstitution des puzzles. Mais quand la boîte s'ouvre, elle plonge les protagonistes dans le monde de Léviathan ...",L'odyssée continue… mais dans leur univers.,97,3000000,12090735,5.7627,6.412,1294,Released,"",/ri6BfqkQjvznrMPbhCdNonng1Qn.jpg,/pl5OzUABUK5AgAsMlQg2VyybRHL.jpg,"Horreur, Thriller","GB, US",en,"Film Futures, New World Pictures, Cinemarque Entertainment, King Video Productions"
10141,tt0095031,Le Plus Escroc des deux,Dirty Rotten Scoundrels,en,1988-12-14,"Lawrence Jamison est le prince des escrocs. Ses victimes favorites sont les comtesses et autres marquises qui hantent les salles de jeu. Il les séduit toutes et ses affaires tournent rond. C'est alors que Freddy, escroc aux petits pieds, lui apprend son intention de venir s'installer dans son fief, Beaumont-sur-Mer...","",110,6500000,42000000,5.5727,7.094,1086,Released,https://www.primevideo.com/detail/0LB5DOMYXMQLFRKIEAY9H0SV4J,/6zBXAP58WTzGvVfjD3gYlGTNZjJ.jpg,/cDDH3WzL2qqpGB45NNolZhRJRBA.jpg,"Comédie, Crime",US,en,Orion Pictures
290006,tt0098122,Love Dream,Love Dream,en,1988-04-28,"","",97,0,0,2.1742,3.167,12,Released,"",/vxX8onbwG1KM3G3MajlIfwZB6FM.jpg,/d7otdmHVy6Sji9C1JfFAzVBsZky.jpg,"Fantastique, Drame, Romance",IT,it,"Reteitalia, Gruppo Bema"
32059,tt0097613,Calendrier meurtrier,The January Man,en,1989-01-13,Le maire de New York fait appel à un ex-policier pour enquêter sur un serial killer ayant étranglé onze femmes à leur domicile en onze mois...,"",97,1,4,2.9967,5.027,183,Released,"",/2W7kKAwpgfRdPV9bcl8qmVO9qHn.jpg,/6KUNcsjzLUmRwahwzNr5876HcIJ.jpg,"Crime, Mystère, Thriller, Comédie",US,en,Metro-Goldwyn-Mayer
91683,tt0097263,Dr. Jekyll & Mr. Hyde,Edge of Sanity,en,1989-04-14,"Le Docteur Jekyll effectue des recherches en se servant d’une matière très particulière . Bientôt, il va perdre tout contrôle et se transformer en Jack Hyde…",Méfiez-vous de la bête à l'intérieur!,91,0,102000,1.5565,5.364,66,Released,"",/fb6QrAsofclUoQBHAnfVotlFIXr.jpg,/sLKrx55Zz8xNFfkH82mgwiR1Fha.jpg,"Horreur, Thriller","FR, HU, GB, US",en,"Allied Vision, Hungarofilm, Allied Cine Group Pic II"
11937,tt0097443,Les Dieux sont tombés sur la tête 2,The Gods Must Be Crazy II,en,1989-07-01,"Cette fois ce n'est pas une bouteille de Coca-Cola qui tombe sur la tête de Xixo mais une avocate new-yorkaise dont l'ULM, piloté par un garde-chasse, s'est pris dans les branches d'un baobab. Tel est le point de départ d'une nouvelle aventure au pays des boschimans.","Cette fois, tout le monde devient plus fou.",98,7500000,9600000,3.9952,7.063,577,Released,"",/9kF8FP5pGDMrc3kGNUfHfhqrBfl.jpg,/y64wCtYwQe4KIUK8m9JgLVK20sj.jpg,"Action, Comédie","ZA, BW, US","af, en","Elrina Investment, Weintraub Entertainment Group"
25682,tt0096804,American Ninja 3 : La chasse sanglante,American Ninja 3: Blood Hunt,en,1989-02-24,"Jackson est de retour, et il a maintenant un nouveau partenaire, champion de karaté : Sean. Ils doivent faire face à une organisation terroriste connue sous le nom «Le Cobra», et qui a infecté Sean avec un virus. Sean et Jackson n'ont pas d'autre choix que lutter contre le Cobra et sa bande de ninjas.","Maintenant, son ennemi le plus mortel ... est le temps.",89,0,902152,2.3595,4.832,194,Released,"",/oiKM4CAEXrhAfDkpnhBW8RpOQC7.jpg,/pXqA3aUxrsdUbthRqBhnNUi0RVe.jpg,"Action, Aventure, Drame","US, CA, ZA",en,"The Cannon Group, Breton Film Productions"
